unit_code,ACTCompositeScore_UNCMin_TwoorMoreRaces,ACTEnglish_ACTBenchmark_TwoorMoreRaces,ACTMath_ACTBenchmark_TwoorMoreRaces,ACTReading_ACTBenchmark_TwoorMoreRaces,ACTScience_ACTBenchmark_TwoorMoreRaces,ACTSubtests_BenchmarksMet_TwoorMoreRaces,ACTWorkKeys_SilverPlus_TwoorMoreRaces,ACTWriting_ACTBenchmark_TwoorMoreRaces,EOCBiology_CACR_TwoorMoreRaces,EOCBiology_GLP_TwoorMoreRaces,EOCEnglish2_CACR_TwoorMoreRaces,EOCEnglish2_GLP_TwoorMoreRaces,EOCMathI_CACR_TwoorMoreRaces,EOCMathI_GLP_TwoorMoreRaces,EOCSubjects_CACR_TwoorMoreRaces,EOCSubjects_GLP_TwoorMoreRaces,EOG/EOCSubjects_CACR_TwoorMoreRaces,EOG/EOCSubjects_GLP_TwoorMoreRaces,EOGGr3_CACR_TwoorMoreRaces,EOGGr3_GLP_TwoorMoreRaces,EOGGr4_CACR_TwoorMoreRaces,EOGGr4_GLP_TwoorMoreRaces,EOGGr5_CACR_TwoorMoreRaces,EOGGr5_GLP_TwoorMoreRaces,EOGGr6_CACR_TwoorMoreRaces,EOGGr6_GLP_TwoorMoreRaces,EOGGr7_CACR_TwoorMoreRaces,EOGGr7_GLP_TwoorMoreRaces,EOGGr8_CACR_TwoorMoreRaces,EOGGr8_GLP_TwoorMoreRaces,EOGMathGr3_CACR_TwoorMoreRaces,EOGMathGr3_GLP_TwoorMoreRaces,EOGMathGr3-8_CACR_TwoorMoreRaces,EOGMathGr3-8_GLP_TwoorMoreRaces,EOGMathGr4_CACR_TwoorMoreRaces,EOGMathGr4_GLP_TwoorMoreRaces,EOGMathGr5_CACR_TwoorMoreRaces,EOGMathGr5_GLP_TwoorMoreRaces,EOGMathGr6_CACR_TwoorMoreRaces,EOGMathGr6_GLP_TwoorMoreRaces,EOGMathGr7_CACR_TwoorMoreRaces,EOGMathGr7_GLP_TwoorMoreRaces,EOGMathGr8_CACR_TwoorMoreRaces,EOGMathGr8_GLP_TwoorMoreRaces,EOGReadingGr3_CACR_TwoorMoreRaces,EOGReadingGr3_GLP_TwoorMoreRaces,EOGReadingGr3-8_CACR_TwoorMoreRaces,EOGReadingGr3-8_GLP_TwoorMoreRaces,EOGReadingGr4_CACR_TwoorMoreRaces,EOGReadingGr4_GLP_TwoorMoreRaces,EOGReadingGr5_CACR_TwoorMoreRaces,EOGReadingGr5_GLP_TwoorMoreRaces,EOGReadingGr6_CACR_TwoorMoreRaces,EOGReadingGr6_GLP_TwoorMoreRaces,EOGReadingGr7_CACR_TwoorMoreRaces,EOGReadingGr7_GLP_TwoorMoreRaces,EOGReadingGr8_CACR_TwoorMoreRaces,EOGReadingGr8_GLP_TwoorMoreRaces,EOGScienceGr5_CACR_TwoorMoreRaces,EOGScienceGr5_GLP_TwoorMoreRaces,EOGScienceGr5&8_CACR_TwoorMoreRaces,EOGScienceGr5&8_GLP_TwoorMoreRaces,EOGScienceGr8_CACR_TwoorMoreRaces,EOGScienceGr8_GLP_TwoorMoreRaces,EOGSubjects_CACR_TwoorMoreRaces,EOGSubjects_GLP_TwoorMoreRaces,GraduationRate_4yr_TwoorMoreRaces,GraduationRate_5yr_TwoorMoreRaces
320309,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
320310,,,,,,,,,,,,,,,,,23.5,29.4,33.3,33.3,0.0,0.0,22.2,33.3,,,,,,,0.0,0.0,28.6,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,14.3,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,23.5,29.4,,
320312,83.3,61.1,44.4,61.1,33.3,51.1,0.0,55.6,60.0,100.0,80.0,80.0,54.5,63.6,64.5,80.6,64.5,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,85.7
320313,,,,,,,,,,,,,,,,,75.0,90.0,62.5,87.5,83.3,83.3,83.3,100.0,,,,,,,0.0,0.0,66.7,77.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,77.8,100.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,75.0,90.0,,
320314,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,61.1,,,,,,,0.0,0.0,50.0,62.5,33.3,50.0,,,16.7,50.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,66.7,66.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,42.9,57.1,,
320315,,,,,,,,,,,,,,,,,11.8,23.5,0.0,0.0,0.0,0.0,22.2,22.2,,,,,,,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,14.3,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,11.8,23.5,,
320316,,,,,,,,,,,,,0.0,0.0,0.0,0.0,37.0,42.5,,,,,,,37.5,41.7,33.3,33.3,36.7,46.7,,,29.0,29.0,,,,,25.0,25.0,33.3,33.3,30.0,30.0,,,41.9,45.2,,,,,50.0,58.3,33.3,33.3,40.0,40.0,,,40.0,70.0,40.0,70.0,36.1,41.7,,
320317,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,77.8,77.8,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,0.0
320318,,,,,,,,,,,,,,,,,64.7,82.4,0.0,0.0,0.0,0.0,66.7,66.7,,,,,,,0.0,0.0,57.1,71.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,57.1,85.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,64.7,82.4,,
320319,,,,,,,,,,,,,,,,,70.8,79.2,71.4,85.7,62.5,68.8,77.8,83.3,,,,,,,57.1,85.7,66.7,76.2,62.5,62.5,83.3,83.3,,,,,,,85.7,85.7,71.4,76.2,62.5,75.0,66.7,66.7,,,,,,,83.3,100.0,83.3,100.0,,,70.8,79.2,,
320320,,,,,,,,,,,,,,,,,26.3,36.8,0.0,0.0,0.0,16.7,55.6,55.6,,,,,,,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,26.3,36.8,,
320322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
320323,88.9,77.8,55.6,88.9,44.4,66.7,0.0,66.7,75.0,75.0,100.0,100.0,83.3,91.7,85.2,88.9,73.2,81.7,,,,,,,62.5,62.5,35.7,64.3,81.8,87.9,,,54.5,59.1,,,,,0.0,0.0,28.6,42.9,72.7,72.7,,,63.6,86.4,,,,,0.0,0.0,42.9,85.7,72.7,90.9,,,100.0,100.0,100.0,100.0,67.3,78.2,100.0,100.0
320324,,,,,,,,,,,,,,,,,31.3,56.3,0.0,0.0,0.0,0.0,25.0,58.3,,,,,,,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,33.3,83.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,31.3,56.3,,
320325,0.0,16.7,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.5,25.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0
320327,,,,,,,,,,,,,,,,,55.6,59.3,25.0,37.5,70.0,70.0,66.7,66.7,,,,,,,0.0,0.0,50.0,50.0,60.0,60.0,0.0,0.0,,,,,,,0.0,0.0,58.3,66.7,80.0,80.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,55.6,59.3,,
320328,,,,,,,,,,,,,,,,,33.3,33.3,0.0,0.0,0.0,0.0,33.3,33.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,33.3,33.3,,
320332,,,,,,,,,,,,,,,,,90.0,90.0,87.5,87.5,80.0,80.0,100.0,100.0,,,,,,,0.0,0.0,92.3,92.3,80.0,80.0,0.0,0.0,,,,,,,0.0,0.0,84.6,84.6,80.0,80.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,90.0,90.0,,
320336,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,
320338,,,,,,,,,,,,,0.0,0.0,0.0,0.0,50.0,50.0,,,,,,,12.5,12.5,0.0,0.0,100.0,100.0,,,33.3,33.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,50.0,50.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,50.0,50.0,,
320339,,,,,,,,,,,,,,,,,21.4,21.4,0.0,0.0,33.3,33.3,16.7,16.7,,,,,,,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,21.4,21.4,,
320340,,,,,,,,,,,,,,,,,71.4,78.6,66.7,83.3,75.0,75.0,0.0,0.0,,,,,,,0.0,0.0,71.4,85.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,71.4,71.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,71.4,78.6,,
320341,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
320342,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80.5,87.8,,,,,,,100.0,100.0,62.5,75.0,83.3,91.7,,,70.6,76.5,,,,,100.0,100.0,50.0,62.5,0.0,0.0,,,82.4,94.1,,,,,100.0,100.0,75.0,87.5,0.0,0.0,,,0.0,0.0,0.0,0.0,78.9,86.8,,
320343,,,,,,,,,,,,,0.0,0.0,0.0,0.0,27.6,37.9,,,,,,,0.0,0.0,28.6,35.7,44.4,66.7,,,23.1,23.1,,,,,0.0,0.0,28.6,28.6,0.0,0.0,,,23.1,38.5,,,,,0.0,0.0,28.6,42.9,0.0,0.0,,,0.0,0.0,0.0,0.0,27.6,37.9,,
320344,,,,,,,,,,,,,,,,,14.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,14.3,57.1,,
320346,,,,,,,,,,,,,0.0,0.0,0.0,0.0,33.3,36.4,,,,,,,40.0,40.0,0.0,0.0,25.0,37.5,,,26.7,26.7,,,,,30.0,30.0,0.0,0.0,0.0,0.0,,,33.3,40.0,,,,,50.0,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,31.3,34.4,,
320347,,,,,,,,,,,,,,,,,76.3,86.8,75.0,87.5,75.0,75.0,77.8,94.4,,,,,,,0.0,0.0,68.8,75.0,66.7,66.7,83.3,83.3,,,,,,,0.0,0.0,81.3,93.8,83.3,83.3,66.7,100.0,,,,,,,83.3,100.0,83.3,100.0,,,76.3,86.8,,
320348,,,,,,,,,,,,,,,,,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,77.8,77.8,,
320352,,,,,,,,,,,,,,,,,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,33.3,33.3,,
320353,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0
320354,,,,,,,,,,,,,,,,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,100.0,100.0,,
320355,,,,,,,,,,,,,0.0,0.0,0.0,0.0,14.0,30.2,,,,,,,25.0,25.0,5.0,30.0,0.0,0.0,,,14.3,23.8,,,,,20.0,20.0,10.0,30.0,0.0,0.0,,,14.3,33.3,,,,,30.0,30.0,0.0,30.0,0.0,0.0,,,0.0,0.0,0.0,0.0,14.0,30.2,,
320356,41.7,41.7,8.3,16.7,8.3,20.0,0.0,25.0,21.4,21.4,50.0,57.1,50.0,56.3,40.9,45.5,40.9,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,92.9
320360,,,,,,,,,,,,,,,,,35.3,64.7,0.0,0.0,50.0,50.0,33.3,66.7,,,,,,,0.0,0.0,28.6,57.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,28.6,57.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,35.3,64.7,,
320362,,,,,,,,,,,,,,,,,46.2,53.8,33.3,33.3,0.0,0.0,44.4,55.6,,,,,,,0.0,0.0,60.0,60.0,0.0,0.0,66.7,66.7,,,,,,,0.0,0.0,30.0,40.0,0.0,0.0,16.7,33.3,,,,,,,50.0,66.7,50.0,66.7,,,46.2,53.8,,
320363,,,,,,,,,,,,,,,,,43.5,52.2,0.0,0.0,16.7,33.3,46.7,53.3,,,,,,,0.0,0.0,44.4,55.6,0.0,0.0,60.0,60.0,,,,,,,0.0,0.0,44.4,44.4,0.0,0.0,40.0,40.0,,,,,,,40.0,60.0,40.0,60.0,,,43.5,52.2,,
320364,,,,,,,,,,,,,,,,,68.4,78.9,0.0,0.0,40.0,50.0,75.0,87.5,,,,,,,0.0,0.0,73.3,73.3,40.0,40.0,87.5,87.5,,,,,,,0.0,0.0,60.0,80.0,40.0,60.0,62.5,87.5,,,,,,,75.0,87.5,75.0,87.5,,,68.4,78.9,,
320365,54.5,36.4,18.2,27.3,45.5,28.3,0.0,11.1,38.5,38.5,58.3,66.7,42.9,50.0,46.2,51.3,46.2,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0
320366,,,,,,,,,,,,,0.0,0.0,0.0,0.0,44.2,51.9,,,,,,,44.4,55.6,33.3,33.3,45.8,54.2,,,40.9,45.5,,,,,44.4,55.6,20.0,20.0,50.0,50.0,,,42.9,47.6,,,,,44.4,55.6,0.0,0.0,37.5,37.5,,,50.0,75.0,50.0,75.0,43.1,51.0,,
320367,,,,,,,,,,,,,,,,,75.0,75.0,0.0,0.0,0.0,0.0,66.7,66.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,75.0,75.0,,
320368,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,57.1,57.1,20.0,40.0,38.5,53.8,40.0,52.0,40.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
320369,,,,,,,,,,,,,,,,,65.5,65.5,0.0,0.0,60.0,60.0,86.7,86.7,,,,,,,0.0,0.0,58.3,58.3,40.0,40.0,100.0,100.0,,,,,,,0.0,0.0,66.7,66.7,80.0,80.0,80.0,80.0,,,,,,,80.0,80.0,80.0,80.0,,,65.5,65.5,,
320370,,,,,,,,,,,,,0.0,0.0,0.0,0.0,60.0,69.1,,,,,,,50.0,71.4,45.5,54.5,83.3,83.3,,,54.2,62.5,,,,,42.9,71.4,45.5,45.5,83.3,83.3,,,58.3,70.8,,,,,57.1,71.4,45.5,63.6,83.3,83.3,,,83.3,83.3,83.3,83.3,59.3,68.5,,
320372,,,,,,,,,,,,,,,,,33.3,41.7,25.0,37.5,50.0,60.0,16.7,16.7,,,,,,,0.0,0.0,27.3,36.4,40.0,40.0,0.0,0.0,,,,,,,0.0,0.0,36.4,45.5,60.0,80.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,33.3,41.7,,
320374,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
320376,,,,,,,,,,,,,,,,,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,80.0,100.0,,
320388,,,,,,,,,,,,,,,,,27.3,54.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,27.3,54.5,,
320400,,,,,,,,,,,,,,,,,11.1,16.7,0.0,0.0,0.0,0.0,0.0,16.7,,,,,,,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,11.1,16.7,,
320701,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32A000,,,,,,,,,,,,,,,,,71.4,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,71.4,,
32B000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
32C000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
32D000,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,60.0,60.0,40.0,60.0,0.0,0.0,53.8,61.5,65.5,72.4,0.0,0.0,0.0,0.0,75.0,75.0,66.7,83.3,33.3,50.0,66.7,73.3,0.0,0.0,61.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,72.2,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,77.8,77.8,80.0,80.0,68.9,75.6,0.0,0.0
32H000,,,,,,,,,,,,,0.0,0.0,0.0,0.0,59.1,68.2,0.0,0.0,50.0,50.0,66.7,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,68.2,,
32K000,,,,,,,,,,,,,,,,,85.0,90.0,80.0,90.0,0.0,0.0,100.0,100.0,0.0,0.0,,,,,80.0,80.0,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,80.0,100.0,88.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,85.0,90.0,,
32L000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,70.5,87.5,93.8,87.5,87.5,0.0,11.1,50.0,60.0,0.0,0.0,0.0,0.0,87.5,100.0,66.7,74.1,87.5,87.5,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,87.5,87.5,70.4,74.1,87.5,87.5,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,70.7,0.0,0.0
32M000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
32N000,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,57.1,71.4,75.0,75.0,66.7,66.7,66.7,71.4,66.7,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32P000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
32Q000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,
330,50.0,16.7,16.7,16.7,33.3,20.0,0.0,16.7,37.5,37.5,46.2,53.8,30.0,40.0,38.7,45.2,34.8,45.3,27.8,38.9,12.5,31.3,42.4,57.6,0.0,18.8,46.2,46.2,52.4,61.9,22.2,33.3,28.6,37.5,12.5,37.5,54.5,63.6,0.0,12.5,38.5,38.5,28.6,28.6,33.3,44.4,30.4,42.9,12.5,25.0,18.2,36.4,0.0,25.0,53.8,53.8,57.1,71.4,54.5,72.7,61.1,77.8,71.4,85.7,33.8,45.4,75.0,0.0
330304,,,,,,,,,,,,,,,,,48.4,58.1,33.3,33.3,20.0,40.0,73.3,80.0,,,,,,,0.0,0.0,53.8,69.2,20.0,60.0,100.0,100.0,,,,,,,0.0,0.0,30.8,38.5,20.0,20.0,40.0,60.0,,,,,,,80.0,80.0,80.0,80.0,,,48.4,58.1,,
330308,,,,,,,,,,,,,,,,,19.2,42.3,33.3,66.7,0.0,0.0,16.7,38.9,,,,,,,0.0,0.0,20.0,40.0,0.0,0.0,16.7,33.3,,,,,,,0.0,0.0,10.0,30.0,0.0,0.0,0.0,16.7,,,,,,,33.3,66.7,33.3,66.7,,,19.2,42.3,,
330312,,,,,,,,,,,,,,,,,16.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,16.7,33.3,,
330326,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
330328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
330332,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
330334,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
330340,,,,,,,,,,,,,0.0,0.0,0.0,0.0,43.8,43.8,,,,,,,0.0,0.0,30.0,30.0,0.0,0.0,,,28.6,28.6,,,,,0.0,0.0,20.0,20.0,0.0,0.0,,,42.9,42.9,,,,,0.0,0.0,40.0,40.0,0.0,0.0,,,0.0,0.0,0.0,0.0,40.0,40.0,,
330344,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,0.0,0.0,0.0,0.0,33.3,50.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,20.0,40.0,,
330348,,,,,,,,,,,,,0.0,0.0,0.0,0.0,51.7,55.2,,,,,,,0.0,12.5,64.3,64.3,83.3,83.3,,,38.5,38.5,,,,,0.0,0.0,57.1,57.1,0.0,0.0,,,53.8,61.5,,,,,0.0,0.0,71.4,71.4,0.0,0.0,,,0.0,0.0,0.0,0.0,50.0,53.6,,
330350,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,44.4,44.4,0.0,16.7,36.8,42.1,36.8,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0
330354,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
